,Job Title,Company Name,Location,Work Model,Employment Type,Industry,Company Type,Company Size,Job Description,Salary
455,"Specialist, Data Engineering",IAG,Melbourne VIC,missing,Full time,Developers/Programmers (Information & Communication Technology),missing,missing,"Make a difference as a Specialist, Digital Engineering. Join the largest insurance group in Australia and New Zealand.  
 
Your Role 
We are looking for someone who has flair for programming and understands software development technologies. 
This role provides brilliant exposure as it work across multiple technologies and software development teams. 
In this role, you’ll :
•    Support delivery teams to efficiently create, build, test and deploy software, enabling Continuous Integration practices
•    Assist with automation of deployment pipelines
•    Support software releases
•    Draft documentation of patterns, decisions and environment infrastructure
•    Provide technical assistance to improve system performance, capacity, reliability and scalability

This is a full-time permanent role and can be based out of New Zealand and Australia; where we have our offices- Melbourne, Adelaide, Syndey, Perth or Auckland. 
 On Offer

Joining IAG you’ll have access to: 
1.    Boosted superannuation with 13% as standard 
2.    Up to 50% off personal insurance
3.    Hybrid work and flexi-time options available 
4.    Welcome Back cash bonus when returning from parental leave  
5.    Discounts on retail, travel and health items 
6.    Energy transition opportunities to help us be net zero by 2050  
7.    Dedicated growth programs, including the award-winning IAG Academy 

About You 
We are seeking someone with the following skills and experience:
•    Experience in software development
•    Understanding of agile environment 
•    Experience in programming frameworks such as Springboot, React, Node.js, Java
•    Experience in  Atlasian ( confluence / Jira) would be an advantage 
•    Experience in API Gateways – AWS, Azure, APIGEE, DataPower would be an advantage 
•    Proven ability to develop technical skills to achieve a high degree of competence.
 
ABOUT US  

IAG is part/We’re part of the largest general insurance group in Australia and New Zealand. Together our family of brands turns the IAG purpose of making your world a safer place into action by helping, supporting ambitions and making insurance accessible.  
 
As part of IAG you'll enjoy a world of career opportunities, a purpose-led place focused on creating connection and belonging, and where you can create meaningful impact every day. We celebrate all viewpoints shaped by life experiences and culture, and are guided by the knowledge and voice of Aboriginal and Torres Strait Islander peoples, businesses, and communities. We collaborate on Indigenous-led solutions that enable growth and create meaningful change for our customers and employees.
 
We’re ready for you. Apply today.  
 
Learn more about who IAG is here.
  ",missing
456,Transport Data Entry Officer,Neil Mansell Transport Pty Ltd,"Toowoomba, Toowoomba & Darling Downs QLD",missing,Full time,"Road Transport (Manufacturing, Transport & Logistics)",missing,missing,"We are currently seeking an experienced Data Entry Officer for  Neil Mansell Transport Head Office in Toowoomba.
Typically the duties involve high volume data entry entering data into our 2020 freight management system, 
Ideally,  the successful applicant will have the following:
Transport and Workshop knowledge is a plus but not necessary
Compiling and sorting data accurately
Attention to detail
Ability to adapt and prioritise work load
Ability to work in a fast pace environment
Ability to work as part of a team
Active listening and able to use the correct communication method
Applications can be forwarded to hr@mansell.com.au",missing
457,Technical Business Analyst - Data,GRANITE CONSULTING,Melbourne VIC,missing,Full time,Business/Systems Analysts (Information & Communication Technology),missing,missing,"Granite Consulting is currently working with a well-established global client to onboard a Data focused Technical Business Analyst.

As a Technical Business Analyst, you will work to gather and refine requirements, analyse source systems, and identify opportunities for automation. Enjoy working with an organisation who is recognised for leading upskilling and career growth opportunities, while you dive into supporting the delivery of AI, ML and Business Intelligence solutions for both internal and external stakeholders.

Key Responsibilities:
Requirement Gathering: Collaborate with stakeholders to understand and document business requirements, ensuring clarity and alignment.
Data Analysis: Analyse source systems, existing reports, and data to identify overlapping concepts and attributes, and provide insights to build effective Tableau solutions.
Backlog Grooming & Refinement: Support backlog grooming and requirement refinement sessions to ensure that all user stories and tasks are well-defined and prioritized.
Project Scoping: Actively participate in scoping new projects, contributing your technical expertise to define project scope and objectives.
Data Exploration & Quality: Conduct data exploration and quality analysis, perform testing, and reconcile data to ensure accuracy and consistency.
ERD & Data Modeling: Utilize your knowledge of Entity-Relationship Diagrams (ERD), data modeling, and data warehouse principles to design and implement efficient data solutions.
Tool Utilization: Leverage your experience with analysis tools such as Tableau, Power BI, Qlik, Looker, Cognos, SSRS, or equivalent to deliver high-quality reports and dashboards.
About you:
SQL Expertise: Strong knowledge and practical experience with SQL for data extraction, manipulation, and analysis.
Data Analysis Skills: Proven experience in data exploration, quality analysis, testing, and data reconciliation.
Tool Proficiency: Hands-on experience with Tableau and at least one other analysis tool (e.g., Power BI, Qlik, Looker, Cognos, SSRS).
Data Modeling & Warehouse Knowledge: Familiarity with ERD, data modeling, and data warehouse principles.
Requirement Gathering: Demonstrated ability to gather and challenge requirements, offering innovative and efficient design solutions.
Communication: Excellent verbal and written communication skills, with the ability to convey complex technical concepts to non-technical stakeholders.
Problem-Solving: Strong analytical and problem-solving skills, with a proactive approach to identifying and addressing challenges.
If this opportunity sounds like you, apply now for a confidential discussion.",missing
458,Data Architect - Modeller (LONG TERM CONTRACT),Correlate Resources,Sydney NSW,missing,Contract/Temp,Architects (Information & Communication Technology),missing,missing,"ABOUT THE COMPANY
Our client is an industry-leading retailer that dominate their place in the Australian market. 

DUTIES
As the Senior Data Architect - Modeler your key responsibilities include:

Design and develop large and complex data environment architecture in GCP including new data sourcing, developing ETL solutions, automation of data solutions, and building reliable data models. 
Take responsibility for Data Design and
Architecture and adherence to company
wide Vision and Enterprise.
Architecture standards and blueprints
Developing best practices for data coding to
ensure consistency within the system.
Develop conceptual, logical, and physical
data models across structured, semi-
structured and unstructured datasets using
standard data modeling techniques.
Optimize data management, improve data quality and governance and implement best practices across the data environment
Explore and experiment in application development to challenge existing development processes to drive data automation and usage.
SKILLS
The skills and experience needed for this Senior Data Architect based in Sydney are highlighted below:
3 years of hands-on experience with physical and relational data modeling.
Expert knowledge of metadata management and related tools.
Deep understanding and knowledge of cloud technologies and Google Cloud (GCP), BigQuery, Databricks,
Stream Analytics, Big Data (Hive, Scala,
Spark).
Strong experience in data movement and transformation capabilities (Airflow, Cloud Composer, Informatica and other ETL technologies)
Strong experience in relational &amp; NOSQL Database technologies.
Expertise in data warehousing, data platform modernisation, data migration, and enterprise integration patterns.
Experience in designing solutions to deploy and operationalise ML models.
BENEFITS
This is an exciting opportunity with generous day rates and work flexibility, to join an industry-leading company while they continue to scale and grow with exciting new projects. 

HOW TO APPLY
Please click on the 'Apply' button below or email your resume to jay@correlateresources.com",missing
459,PAS Analyst,Western Health,"Footscray, Melbourne VIC",missing,Contract/Temp,Business/Systems Analysts (Information & Communication Technology),missing,missing,"Company description:

About Us
Our workforce of over 13,000 employees are driven by our values of ‘Compassion, Accountability, Respect, Excellence and Safety' (CARES). We value our people and provide them the opportunity to grow and develop. Our teams are friendly and supportive, ensuring we deliver a safe, person-centred and connected patient experience.
Western Health is in a period of rapid growth. Our services comprise of four acute public hospitals: Footscray Hospital, Sunshine Hospital (including Joan Kirner Women's and Children's), Williamstown Hospital and Bacchus Marsh & Melton Hospital. We also operate Sunbury Day Hospital, Grant Lodge Residential Aged Care, as well as community health centres in Melton, Caroline Springs and Bacchus Marsh and a range of mental health and community-based services. We care for a diverse community of more than 1 million people with complex care needs ranging from Neonates to Geriatrics.
Our employees enjoy a wide range of benefits such as:
• Professional development support
• Career advancement opportunities
• Salary packaging including novated vehicle leasing
• Work-life balance
Western Health is an equal opportunity employer committed to attracting and retaining diversity in our workforce. We encourage applications from Aboriginal and Torres Strait Islander people.
Western Health is committed to providing a safe environment for the children and young people who are involved in our services, sites and operations. We follow and abide by all legislative requirements to keep children and young people safe.
All appointments are made subject to a satisfactory Police Record Check, an immunisation status clearance (including evidence of COVID 19 vaccination) and (if applicable) a Working with Children's Check.
Western Health do not accept unsolicited resumes/applications from Recruitment Agencies.


Job description:

As a member of the Digital Health Patient Administration System (PAS) Team, this role is focused on expanding the Western Health Electronic Medical Record (EMR) footprint to the New Footscray Hospital Project.
The Digital Health PAS Analyst will be responsible for key project deliverables associated with the New Footscray Hospital Project. Additionally, this role may involve participation in various New Footscray Digital Programs, EMR initiatives, and potential future projects.
Working closely with the Digital Health Operations team and key stakeholders within Western Health, the Patient Administration System (PAS) Team will be responsible for  addressing incidents and resolving problems that are linked to patient administration. This includes evaluation and completion of change requests, completion of training for patient administration staff as required and testing and release of new patient administration functionality.
As part of this position you will engage closely with the patient administration staff to ensure key changes and essential modifications are communicated through the Digital Health communication channels. You will also play a role in expanding the ongoing superuser community within the patient administration area.
To be successful in this role you will:
Be familiar with Oracle Health EMR or an equivalent EMR system
Have demonstrated experience in a Digital Health setting
Have demonstrated experience with Oracle Health build tools, specifically around Scheduling and Registration build tool applications
Show an understanding of clerical/administrative workflows in the inpatient, outpatient, emergency and theatre settings
Have knowledge and/or experience with hospital mandatory reporting requirements, including VINAH, VEMD, VPDC, ESIS. VAED
This is a fulltime fixed term position ending December 2025.
Position Description
Applications close at 11:59pm on 9 SEPTEMBER 2024",HS28 plus Super and Salary Packaging
460,Senior Quantitative Developer,Profusion PAC Pty Ltd,Melbourne VIC,missing,Contract/Temp,Developers/Programmers (Information & Communication Technology),missing,missing,"Hybrid WFH/CBD
Work with some of Australia's best Investment Data Technology experts
Stable Min 12+ month contract with expected extensions or perm opportunity
Company Overview

Profusion is working with a well renowned, market leading, finance client who is looking for an experienced Senior Quant Developer with solid Front Office investments experience.  

Role Overview

This role will see a highly quantitative individual work collaboratively in a team of high performing, extremely analytical investment data experts and other investment stakeholders.

Experience and skills
5+ years finance/investments experience
Excellent Investments, Front Office or Equities knowledge
Degree in Business, Commerce, Finance, Accounting and / or similar
Outstanding communication and stakeholder skills
Strong Excel, SQL, VBA, and/or Python
Aladdin, Bloomberg, FactSet Or Eikon preferred
What’s on Offer

If you are looking for a long term opportunity with a real leader where you will have the opportunity to be a part of a high performing team, then look no further.

Apply to Dave Marshall (David.marshall@profusiongroup.com) via the link today.

Profusion respect people, value diversity and are committed to equality. We are committed to providing a supportive culture and positively contributing towards creating diverse and inclusive workplaces for our candidates & clients. We invite candidates of all ages, genders, sexual orientation, cultural backgrounds, people with disability, neurodiverse individuals, and Indigenous Australians to apply.",$1000 - 1200 per day + GST
461,Senior System Analyst,Public Sector People,"Norwest, Sydney NSW",missing,Full time,Local Government (Government & Defence),missing,missing,"Are you ready to take on a pivotal role that leverages your technical expertise, as well as the ability to collaborate and lead? The Hills Shire Council are looking for a Senior System Analyst with a strong background in business analysis, SQL databases and system integration. If you are skilled in supporting and maintaining systems, translating complex business processes into technical solutions and have experience with Technology One, this is for you!
  
The Organisation:
  
The Hills Shire Council are committed to fostering a workplace where honesty, integrity, loyalty, leadership and safety are paramount. This amounts to providing a positive workplace culture where the people and customers feel respected and valued.
  
The Role:
Providing technical support, advice and problem solving on Property and Rating and Technology One system
Implementing, maintaining, and supporting new Technology One system module in Ci Anywhere
Undertaking system testing for upgrade or new software releases
Provide essential business analysis, translating business processes into technical solutions, managing integration work between different systems
Communicate effectively with business users, vendors, and internal teams to ensure seamless technology solutions
Produce clear and comprehensive documentation to support knowledge sharing across teams
Key Skills:
Experience with Technology One and any Property and Rating Systems
Experience with Microsoft SQL databases, SQL queries, and data analytics
Strong technical skills and hands-on experience in business analysis, system integration, and translating business processes
Experience in creating business reports using Power BI/SSRS reporting tool
Experience with ECM administration and ETL processes
High level verbal and written communication skills
Benefits:
  
Salary starting from $115K per annum plus Superannuation paid weekly, learning and development opportunities, active Social Club and the opportunity to earn a Performance Bonus (up to 2% annual salary) + Organisational Bonus (up to $2K).
  
Active Social Club, additional Leave, Modern Offices, Aquatic and Fitness membership discounts, onsite undercover parking and Café.
  
To learn more about this role, or to apply, contact Esme Lynch (Senior Consultant, Search and Selection – Corporate Services)
esme@publicsectorpeople.com.au or 0413 282 765
  
Applications Close Wednesday 11th September 2024 - – please note recruitment activity will commence before the closing date so please don’t delay in applying.","$115,000 per annum + super + car allowance"
462,Data Entry/Payroll officer/Accounts payable/Bookkeeping,Australian Wildcatch Fishing,"Lakes Entrance, Bairnsdale & Gippsland VIC",missing,Full time,Accounts Officers/Clerks (Accounting),missing,missing,"About us
AWF is actively seeking a new team member for its Administration Team, located in the picturesque Lakes Entrance. The role is diverse, as AWF is not only a Professional Fishing Company, owning and operating six fishing vessels in the South East Trawl Fishery, but it also offers administrative services to six other entities, including two businesses in NSW. The scope of these services includes general accounting, payroll management for over 200 employees, and management accounting.
Location: - Lakes Entrance is a coastal town situated in the East Gippsland Shire. (318km from Metropolitan Melbourne). 
For those of you who are seeking a sea or rural change, the East Gippsland Shire is the perfect place. The inland Lake System rivals no other and in winter the ski slopes beckon only a short 3-hour drive away. 
There are plenty of choices for schools within the area, both public and private. https://www.visiteastgippsland.com.au/
Qualifications & experience
Immediate start would be highly beneficial
Accurate and fast typing skills are vital for data entry, and a high level of care is essential
Understanding and applying a variety of data entry processes to diverse payroll processing tasks is desirable.
Experience with Reckon Hosted or similar accounting software is desirable
1-2 years' experience in an administrative role
Bookkeeping skills are beneficial but on job training can be provided
Intermediate Microsoft Excel skills
Reception/Telephone experience
Authorisation to work in Australia
Demonstrate the ability to take initiative, self-direct, and function with minimal supervision.
Demonstrate willingness to take on new tasks and assist other team members.
Tasks & responsibilities
This role encompasses a variety of tasks, some of which are listed below. There is definite potential for growth as the successful candidate becomes proficient in the duties outlined.
Data Entry:-
Entering data into accounting software and generating pay cheques for over 200 employees during the week.
Entry of supplier invoices into the Accounts Payable system
Compiling and generating weekly excel payroll workbooks.
Maintain personnel records, including both hard and electronic copies, and register new employees in the accounting system, making sure all necessary information is gathered.
Credit and debit card transactions, along with bank reconciliations, 
Updating various excel spreadsheets
Provide backup for the Front Desk during staff absences or unavailability.
Filing
Management of archiving room
Ad hoc tasks
Benefits
Variety of duties. Role has room to grow. Tell me what you can offer our Team
Excellent opportunity to grow and learn from Finance Manager
Great team culture and strong company values
Flexible 38 hours starting from 7: AM onwards depending upon your requirements
Only shortlisted candidates will be contacted. 
Position will remain open until we find the right candidate.",missing
463,Credit Risk Analytics Manager,NOW Finance,Melbourne VIC,missing,Full time,Compliance & Risk (Banking & Financial Services),missing,missing,"Are you a Credit Risk Analytics Manager with people leadership experience and business intelligence expertise in financial services who wants to expand your horizons? NOW Finance would like to speak with you!
The role will also see you not only supporting Risk, but other key internal stakeholders across Marketing, Treasury, and Operations on a day-to-day and project basis. This is a fantastic opportunity to join a progressive, creative, and intelligent team that is growing rapidly and central to NOW Finance’s success. The successful applicant will also lead a small team of analysts – responsible for their deliverables as well as their professional development.
We are proud of our values-based culture and invest in people because we believe it underpins our success.
 Key Responsibilities:
Support and mature credit analytics and automated strategies across originations and collections for two portfolios.
Manage and deliver on day-to-day activities. These include responding to ad hoc data and visualisation (Power BI) requests from different areas of the business.  For example, interrogate and interpret data to identify meaningful insights, patterns, and trends.
Partner and collaborate with internal stakeholders to deliver on tasks and projects.
Manage and develop analysts.
Support strategic initiatives including data infrastructure projects and key growth initiatives.
 Attributes & Requirements:
Minimum of 7-8 years of relevant work experience in credit risk analytics within the banking/lending sector. Preferably as a people leader. 
Good understanding of financial drivers of loss, profitability and/or growth.
Minimum 1 – 2 years Power BI (including DAX, automation) in a commercial setting. 
Strong Python & SQL coding ability.
Degree qualified. Preferably in a quantitative degree e.g., STEM-related
Able to consult with the business stakeholders, communicate in simple terms and work collaboratively.
Demonstrated ability to translate business problems into numerical ones and develop analytical solutions or insights. 
 At NOW FINANCE we support and encourage our employee's personal and professional development – What we can offer you is :
A dynamic work culture, with the opportunity to develop a career in data and analytics.
Competitive salary 
The opportunity to work within a fun and energetic team, alongside a supportive leadership team
A positive work environment, great office space, fruit supplied and free coffee!
 Candidates who meet the above criteria, please apply online today to be considered for this opportunity ",missing
464,"Associate Director, ICT Data & Reporting",Administrative Appeals Tribunal,Melbourne VIC,missing,Full time,"Other, Government - Federal (Government & Defence)",missing,missing,"The Administrative Appeals Tribunal (AAT) is currently seeking applications for an Associate Director, ICT Data & Reporting to join the Enterprise Technology Group (ETG).
Remuneration: The annual salary for the position is EL1 $113,357 - $133,423p.a, plus a generous employer superannuation contribution of 15.4%.
This position is a full-time, ongoing position and can be located in Adelaide, Brisbane, Canberra, Melbourne or Sydney CBD.
Please note, the AAT requires Australian Citizenship as a condition of engagement.
About the AAT:
The Administrative Appeals Tribunal (AAT) plays a crucial role in the Australian legal landscape, providing a process for individuals and organisations to seek an independent review of decisions made under a wide range of Commonwealth laws.
You can learn more about the AAT on the AAT website.
It is an exciting time to join the Tribunal as we transition to a new merits review body on 14 October 2024 to be called the Administrative Review Tribunal. Information about the reform can be found on the Attorney General Department’s website.
What we offer:
Flexible working options, including flexi-time and remote working to support you with your commitments outside of the AAT.
Competitive salary including generous superannuation employer contribution of 15.4%.
Salary packaging options.
Gym membership payment plan.
Supportive career development opportunities.
Holistic health and wellbeing support including free annual influenza vaccinations and free eye tests.
Christmas to New Year office closure with no deduction from your leave balance.
Employee Assistance Program for you and your family.
Positive and inclusive culture.
About the opportunity:
Reporting to the Chief Architect, the role is responsible for ensuring ICT data and reporting solutions are designed to meet business objectives.
As a senior technical leader in ETG, the role will drive design decisions focussed on the data platform, ICT performance reporting, ICT performance intelligence and all related components. The role will ensure solutions and implementation of products and services are scalable, secure and resilient.
Our teams are based in multiple locations, work flexibly with occasional office attendance as required and follow an agile, delivery approach.
About you
As a leader in the Enterprise Technology Group (ETG) you will contribute to the successful implementation and delivery of ICT strategy and operations to achieve the goals and outcomes of the Tribunal. 
You will have demonstrated experience in developing and implementing plans, policies, and practices that control, protect and optimise the value of data assets.  Your knowledge of data management structures and metadata will be used to provide advice and guidance to a range of stakeholders to maximise value from the organisations data assets.
To be successful you will have:
Knowledge of data management structures and metadata supporting information retrieval, combination, analysis, pattern recognition and interpretation.
Proven experience providing advice and guidance to maximise value from data assets.
Demonstrated experience managing the application of analysis, design and modelling techniques to establish, modify or maintain data structures and their associated components.
Proven knowledge of the application of data standards and architectures including security and compliance.
Demonstrated experience in planning and managing business intelligence activities, automation, controls, and data quality.
Strong ability to contribute to the development of analytics policy, standards and guidelines.
Experience in developing the purpose, parameters and approaches to data visualisation.
Demonstrated understanding of communicating results using textual, numeric, graphical and other visualisation methods
Demonstrated evidence of facilitating sharing, collaboration and communication of knowledge.
Knowledge and experience of evaluating, appraising and identifying non-compliances with organisational standards (and underlying reasons).
Mandatory:  
Must hold or have the ability to obtain and maintain Baseline Security Clearance Security Clearance.
Desirable:
Academic qualification (degree, postgraduate) in technology, data, analytics and/or aligned qualifications
Vocational certification in data management methodologies
Vocational certification in software development methodologies (e.g., Agile, Scrum, XP, SAFe)
More information about this position, the scope of the role, duties and required capabilities and experience, is contained within the Position Description for this role, available from the Working at the AAT page of our website, www.aat.gov.au.
How to apply:
To be considered, all applications must be submitted online via the AAT website by clicking Apply and following the instructions on the online application.
Please note Position Eligibility Requirements:
The AAT requires Australian Citizenship as a condition of engagement.
All employees are required to undertake an Australian Federal Police Check and Health Assessment.
Please submit a Curriculum Vitae and covering letter (of no more than two pages) setting out your suitability for the role against the required capabilities and experience.
Applications close: 11:45pm (AEST, AWST, ACST) 8 September 2024
Should you wish to discuss this position, please contact:
Name: Morag Salter
Title: Director CMS Project (Acting)
Tel: 02 9276 5249
email: morag.salter@aat.gov.au
Or contact the recruitment team on (02) 9276 5443 or recruitment@aat.gov.au should you require assistance with accessing our website or with lodging your application.
Please note a merit pool may be created to fill future like vacancies. Suitable candidates on this merit list/pool may be contacted in relation to identical or similar non-ongoing and ongoing roles in the AAT, or the broader APS, within 18 months from the original advertised date in gazettal.
The Administrative Appeals Tribunal is an Equal Opportunities employer committed to providing an inclusive workplace that embraces diversity and inclusion for all employees. We encourage and welcome applications from people with disability, Aboriginal and Torres Strait Islander descent, culturally and linguistically diverse backgrounds, all genders, LGBTQI+ community and mature age people. If you have any support or access requirements, we encourage you to advise us if invited to interview.
RecruitAbility applies to this vacancy. Under the RecruitAbility scheme you will be invited to participate in further assessment activity for the vacancy if you choose to apply under the scheme; declare you have a disability; and meet the minimum requirements for the job. For more information visit: https://www.apsc.gov.au/recruitability","$113,357 - $133,423 + 15.4% superannuation"
465,Marketing Analyst,Talent Connect Australia,"Macquarie Park, Sydney NSW",missing,Contract/Temp,Market Research & Analysis (Marketing & Communications),missing,missing,"We are seeking a part-time data-driven marketer to join our client, a leading global FMCG company in Macquarie Park. You'll play a crucial role in turning data into actionable insights that drive sales and strategy.

This position is ideal for someone who thrives on data analysis and insights rather than creative marketing, with a focus on supporting business growth.
Temporary part-time role till December 2024 to support with ongoing projects.
3 days a week (open to 2 days for the right candidate).
Immediate start.
On-site Parking available.
Join a great company culture with a supportive team.
Hybrid model.
Role Responsibilities include:.
Data Analysis: Utilise your strong analytical skills to extract insights from third-party data providers. Turn these insights into clear guidelines for sales and strategic direction.
Excel Expertise: Manage and analyse large datasets with advanced Excel skills (v-lookups and formulas).
Presentations: Create compelling presentations and help plan next year’s campaigns using data-driven stories.
Team Collaboration: Fit into our team seamlessly with strong interpersonal skills and a passion for data.
What We’re Looking For:
Analytical & Presentation Skills: Ability to handle data with precision and turn it into actionable strategies.
People Skills: Strong team player with great interpersonal skills.
Experience: Whether you're early in your career or experienced, a love for data and teamwork is key.
Please apply now if this role sounds like a good fit for you!",missing
466,Master Data Administrator and Operations Support,B. Braun,"Bella Vista, Sydney NSW",missing,Full time,Other (Healthcare & Medical),missing,missing,"Blend of Master Data Management and Operations support
Bella Vista location – hybrid working options
Supportive team environment - join a Great Place to Work®!
Your Opportunity
We are looking for an experienced and reliable Master Data Administrator and Operations Support  to join our Operations team at B. Braun. 
Reporting to the Manager- Operational Excellence, you will bring your strong track record in master data management, your eye for detail, your problems solving and your time management skills to ensure high levels of service across our business.
Your Responsibilities
Creating, maintaining, and reviewing of material master data in SAP and 3rd Eye for portfolios including Purchase Info records (PIR), Quality Info records, and Source lists
Managing, updating, and reviewing master data publication to AU and NZ national Product catalogs
Supporting the materials management team with Mass change updates to Material and Vendor Master data 
Analysing and cleansing master data as required, including supporting internal customers with troubleshooting and correction of Master Data issues such as templates
Assisting with monthly operational activities and reporting requirements across the Supply Chain and Operational teams
About You
Ideally, your background will include:
Several years’ experience in master data management, ideally in a medical devices or pharmaceuticals supply chain environment
Advanced ERP (ideally SAP) and Excel skills – including Pivot Tables and Macro
An understanding of the GS1 National Product Catalogue would be highly regarded
Strong data analysis skills, with an understanding of system interfaces
An adaptable, customer service-oriented approach
High attention to detail and accuracy with data processing
In return, we offer flexible working conditions, paid parental leave, 17.5% annual leave loading, paid volunteering/community leave, tailored career development and more.
About B.Braun
As a global company and an equal opportunity employer, B.Braun embraces and encourages diversity, and we encourage applications from all different backgrounds to represent the customers and partners that we support. 
Founded in 1839 and headquartered in Germany, B. Braun is one of the world’s leading manufacturers and providers of healthcare solutions with a diverse portfolio of products and systems. With a global footprint in over 62 countries, B. Braun is committed to sharing expertise and maintaining a painstaking approach to quality; making a significant contribution to improving healthcare. 
All applicants MUST have full working rights in Australia, a valid NSW Driver’s License, and be fully vaccinated against COVID-19.
If this opportunity is of interest, please click “Apply Now” and submit your resume. For more information, please contact Manisha Khare at manisha.khare_ext@bbraun.com
 ",missing
467,EL1 Taskforce Data Modelling Analyst,DFP Recruitment,Canberra ACT,missing,Contract/Temp,Government - Federal (Government & Defence),missing,missing,"We are seeking an experienced EL1 Data Scientist/Data Modelling Analyst to join a Federal Government department located in Greenway ACT. This contract is up to 12 months, which includes paid leave and 15.4% superannuation.

The Scheme is a high priority for the Government and the department, with the ongoing commitment to continually improve outcomes for survivors. The Scheme interacts with survivors to provide an outcome that can make a real difference in people’s lives
 
The department is committed to the success of the Scheme and developing high performing staff who provide empathic, survivor focused, trauma informed support.

The Service Delivery Branch is responsible for managing the end-to-end process for applications made under the Scheme. This includes liaising with applicants, receiving and validating applications, assessing and developing recommendations based on the legislation and advising outcomes to applicants.

The Redress System Improvement Taskforce seeks a motivated data scientist/data modeler for an senior analyst role in its Data & Evidence team.

Analysts in the Data & Evidence team will use data analytics and modelling techniques to find patterns, refine forecasting models and uncover trends in Redress Scheme data. This team plays a critical role in creating an evidence base to support planning and decision-making in Redress and will provide actionable insights to help optimise Scheme operations.

The Taskforce was established to identify opportunities and implement initiatives to improve and strengthen operations of the Scheme. As part of the Taskforce, you will collaborate with stakeholders across the Scheme and be responsible for managing or supporting key projects.

What you will do:

Prepare and use data to model business processes, developing evidence for decision-making

Develop data models to identify trends, forecast demand and cluster/categorise work

Work with the team to use machine learning to identify patterns and opportunities for efficiency

Prepare reports and visualizations that communicate complex findings to a lay audience

Document data processes and models, and reviewing or refreshing these as required

Consult with stakeholders across Redress to help build and test data models

Contribute to the development and implementation of continuous improvement in the Scheme, and regularly reporting on the progress and outcomes relating to data projects

Our ideal candidate:

Is highly data literate and has knowledge and experience in a range of data analytics, data science and machine learning techniques

Is experienced with data analysis, modelling and reporting in the platforms used by the Department: Teradata, Qlik, R Studio and SAS Enterprise Guide/Enterprise Miner

Is experienced in data processing languages such as SQL, R, SAS and Python

Has experience working on data & modelling projects, including presenting and reporting on outcomes, and documenting processes in standard operating procedures.

Has high attention to detail and accuracy, and can communicate professionally and clearly

Acts with high levels of integrity and professionalism in accordance with the APS values, while working in a dynamic and collaborative environment

Demonstrated critical thinking and problem solving with a solution-focused approach

Additional information regarding positions within Redress Group

Staff within the Redress Group may occasionally be exposed to concepts relating to child sexual abuse. Candidates should consider their capacity to manage the risks associated with this and note that a dedicated wellbeing program is available to all staff. All personnel in Redress are required to regularly declare any conflicts of interest in relation to the Scheme.

Applicants are required to hold Australian Citizenship at time of application and hold a Baseline security clearance. Candidates who do not currently hold a Baseline must be able to obtain and maintain this level of clearance.
 
If you are interested in this role, please APPLY NOW or call Jane Rippingale at DFP Recruitment on (02) 6162 7333 or email jrippingale@dfp.com.au for further information.



 



Applicants new to DFP may be asked to provide additional information including work rights status via a survey link – if requested, we ask that you provide this information in order to expedite your application.
 
DFP welcomes applications from Aboriginal and Torres Strait Islander people, people with diverse cultural and linguistic backgrounds and people with disability. In addition, DFP will provide reasonable adjustments for individuals with disability throughout the recruitment process. If you identify as a person with disability and require adjustments to the application, recruitment, selection and/or assessment process, please advise via adjustments@dfp.com.au or 1300 337 000 and indicate your preferred method of communication (email, phone, text) so we can keep in touch and meet your accessibility needs.
 
By clicking 'apply', you give consent that DFP may use your personal information to process your job application and to contact you for future employment opportunities. For further information on how DFP process your personal information please review the DFP Information Collection and Privacy Policy via https://www.dfp.com.au/about-us/policies. Do not submit any sensitive personal information in your resume.  ","AUD 118106 per annum, Salary + 15.4 %"
468,Senior Business Analyst - Records Management,Talenza,Sydney NSW,missing,Contract/Temp,Business/Systems Analysts (Information & Communication Technology),missing,missing,"Talenza has been engaged to source a Senior Business Analyst with records management experience within financial services - Day rate contract
Key Responsibilities:
Conduct stakeholder engagement workshops and JAD sessions to capture and map business requirements.
Perform gap analysis and suggest process improvements a large-scale banking project
Apply business logic methodology to create new and improved business process architecture.
Oversee multiple teams and ensure proper use of collaborative processes.
Track project progress, manage tasks, issues, risks, and action items.
Facilitate workshops, scrum events, and decision-making processes.
Ensure project deliverables meet financial, regulatory, and business requirements
Involves working with tech teams, writing user stories, and testing.
Requires supporting business users in UAT and involvement in change management
Experience with the following:
Records management, or other risk related program experience
Records management life cycle experience
Strong in writing requirements, creating structured process maps, and supporting tech teams
Elicitation and Collaboration through Stakeholder Engagement Workshops
Deep understanding of compliance, Data Management Capabilities and Principles
Expertise in Data Migration, Data Governance, and Risk Management
Conducting Current State to Future State Analyses
Writing Technical Specifications and UAT Test Cases
Waterfall and agile experience
End-to-End Requirement Management and Traceability
Prototyping Business Models and Creating Process Maps using BPMN, Activity Diagrams, and Use Case Diagrams
Ability to work independently with minimal oversight
Preferred experience in institutional banking, but not mandatory
Education & Certifications:
Agile certification
CBAP or similar (advantageous)
Rate: $900 - $1000 + super
Contract length: 12 months + extension
Office attenance is 3 days a week in the Sydney CBD. Only applications via the portal/link will be considered for the role. Candidates must be based in Sydney, Australia for consideration",$900 - $1k p.d. + plus super
