,Job Title,Company Name,Location,Work Model,Employment Type,Industry,Company Type,Company Size,Job Description,Salary
448,Data & Automation Specialist,RMIT University,Melbourne,missing,Missing,Education,College / University,501 to 1000 Employees,"Overview:
Full-time, Continuing position
Salary $110,958 - $124,959 + 17% Superannuation and Flexible Working Arrangements
Based at the Melbourne CBD campus, and hybrid ways of working
About the Role/You

The primary goal of this role is to drive sustainable operational improvements across various teams within the STEM College, with a strong focus on delivering measurable benefits to the organisation. Leveraging your expertise in implementing solutions within the Microsoft 365 ecosystem, you will evaluate and ensure the effectiveness of our data visualisation reports using Power BI. This role requires you to collaborate with stakeholders to understand their data needs, conduct thorough data analysis, and ensure data accuracy, while also leading process improvement initiatives and spearheading the digitisation of business processes to enhance efficiency and productivity.
8 Sept 2024 11.59 pm",$111K – $125K/yr (Employer est.)
449,"Applications Manager, Data",Australian Prudential Regulation Authority (APRA),Sydney,missing,Missing,Government and public administration,Government,501 to 1000 Employees,"APRA’s mandate is to protect the Australian Community by establishing and enforcing prudential standards and practices designed to ensure that, under all reasonable circumstances, financial promises made by institutions we supervise are met within a stable, efficient and competitive financial system.
The role
To help us deliver on our mandate and strategic priorities, our Enterprise Data Solution team is looking to for an Application Manager. The primary role would be to manage and lead a team of IT resources to provide IT application support, maintenance and development services for projects and business as usual (BAU) activities.
The team
The Enterprise Data Solution Team operates within the Technology and Data Office. The team is responsible to manage the data applications within APRA as well as to collaborate with the business and projects to enable APRA’s strategic deliverables.",$134K – $190K/yr (Glassdoor est.)
450,Principal Machine Learning System Engineer,Atlassian,Sydney,missing,Missing,Information Technology,Company - Public,5001 to 10000 Employees,"Overview:
Working at Atlassian

Atlassians can choose where they work – whether in an office, from home, or a combination of the two. That way, Atlassians have more control over supporting their family, personal goals, and other priorities. We can hire people in any country where we have a legal entity. Interviews and onboarding are conducted virtually, a part of being a distributed-first company.

As a Senior Software Engineer in the Central AI team, you will build and maintain the core infrastructure to allow machine learning engineers and data scientists to develop, train, evaluate, deploy, and operate Machine Learning models and pipelines. You will use your software development expertise to solve difficult problems, tackling complex infrastructure and architecture challenges.
Responsibilities:
Qualifications:",$200K – $220K/yr (Glassdoor est.)
451,Aftersales Business Analyst,Liebherr-Australia Pty. Ltd.,Sydney,missing,Missing,Manufacturing,Company - Private,10000+ Employees,"About the Role
Due to growth within our Earthmoving and Material Handling Division we have a great new opportunity for an Aftersales Business Analyst to support our expanding Parts department. Reporting to the National Parts Manager and based out of our Sydney Branch located in Erskine Park this role will be responsible for the provision of timely, efficient, and accurate analysis and reporting of datasets, forecast accuracy, internal metrics, risk and opportunity analysis.
Key Responsibilities
Analyse trends and present solutions to the aftersales team on risk and opportunities
Gather, analyse and communicate relevant data to both internal and external stakeholders
Maintain data integrity within reports",$90K – $136K/yr (Glassdoor est.)
452,Power BI Developer / Analyst,Ignite Specialist Recruitment Services,Australia,missing,Missing,Human resources and staffing,Company - Public,51 to 200 Employees,"Seeking a Power BI Consultant who excels at using data to solve business problems and enjoys working closely with stakeholders.

About Us:
This organization researches and addresses major environmental challenges in Australia and globally.

Responsibilities:
Create and maintain Power BI dashboards and reports.
Integrate and transform data using Power Query and DAX.
Collaborate with stakeholders to understand data needs and provide insights.


About Ignite

Since 1984, Ignite has been helping organisations with talent needs through Specialist Recruitment, On Demand, and Talent Solutions divisions. With over 70 people across five offices, we specialise in recruitment, managed IT services, HR services, and people.
Our four-decade history includes advanced methodologies, a large database of pre-qualified candidates, strong client relationships, and thousands of successful candidate placements. We pride ourselves on trust and our significant impact on Australia’s employment landscape.
We are passionate about igniting the potential of people, and committed to diversity, inclusivity, and parity in the Australian workforce. As one of Australia’s most established talent agencies, and one of the few listed on the ASX, we’ve gained a strong reputation as one of Australia’s most trusted talent advisors.


For more information or for a confidential discussion, please contact Anusha Sivarapu on 02 9250 8031 , alternatively please APPLY NOW for consideration of this role.",missing
453,Power BI Developer,HAYS,Sydney,missing,Missing,Human resources and staffing,Company - Private,5001 to 10000 Employees,"Are you looking for your next Power BI development role?
Your new company
You will be joining a financial services organisation to support the Power BI solution and report visualisation project delivery.
Your new role
You will need to have extensive experience maintaining technical competence and expertise in Power BI development methodologies, data integration and data modelling. Delivering results within a short time frame to help the business make better decisions in the early stages.
What you'll need to succeed



If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.
If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion about your career.
#2885857",missing
454,Quantitative Analyst,HAYS,Sydney,missing,Missing,Human resources and staffing,Company - Private,5001 to 10000 Employees,"Quantitative Developer
Your new company
Hays has partnered with one of the largest financial institutions in Australia who are looking for a Quant Analyst as part of their new Quantitative Engineering and Data function within the organisation.
Your new role
You'll be working on a state-of-the-art financial services platform, working predominantly in Python and C++. You'll be part of a scrum team of 5 engineers. They also follow a hybrid-working model.
What you'll need to succeed

Strong background in Python and/or C++




This is a permanent role based at one of the largest financial services businesses in Australia.


If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.
If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion about your career.
#2879376",missing
455,Technical Business Analyst,Ignite Specialist Recruitment Services,Sydney,missing,Missing,Human resources and staffing,Company - Public,51 to 200 Employees,"6 month contract
Federal Government Department
Sydney CBD location
Looking to join one of Australia’s most integral federal institutions? This department that holds influence across the globe is looking for a Business Analyst with technical focus.

You will be working on development and enhancements of their business platforms including the technology and the processes needed. This role has a strong focus on Salesforce.

Please note, this role is with a federal government department so you must be able to get a Baseline security clearance.

This means you must have Australian Citizenship with the ability to get this clearance.

Other than the ability to get a baseline clearance we are keen to speak with candidates that have:


On offer to the successful candidate will be a contract role with an initial duration of 6 months with daily rates based on your skills and experience.

You will be based in the Sydney CBD office with a 2 / 3 day work from home split.

For more information, please contact Aidan Daly on 0425 156 051 alternatively please hit APPLY NOW for consideration of this role.",missing
456,Expression of Interest - Growth Data Analyst,Marlee (Fingerprint for Success),Remote,missing,Missing,Information Technology,Company - Private,1 to 50 Employees,"We are inviting professionals in high-growth industries who are thinking about their next move or looking for a new opportunity to join our expanding talent pool.

The Marlee Talent Pool is a pilot project designed to:
Help job seekers get discovered by our partners based on their anticipated hiring needs.
Provide optional support and resources for job seekers in their career endeavours.
Help individuals understand, and bring out the best in themselves and each other.
The Marlee Talent Pool process:
Once you express your interest, you will be asked to complete the Marlee work style assessment which measures 48 key attitudes and motivations in the context of work. On completion, you will be automatically added to our growing talent pool and contacted as new opportunities arise.",missing
457,Principal HR Data Governance,BHP,Australia,missing,Missing,"Energy, mining, utilities",Company - Public,10000+ Employees,"Date: 22 Aug 2024
Job Posting End Date:
Job Country: Australia
Job State/Province:
Job Location/Region:

About the Role

As the Principal Data Governance, you will drive strategic and operational outcomes through risk management, operational data governance of HR data management processes to create value through process improvement and ensure HR data is secure, accurate, complete, up to date, available, and relevant for use.",missing
458,"Analyst, Investment Data",AustralianSuper,Melbourne,missing,Missing,Finance,Non-profit Organisation,501 to 1000 Employees,"At AustralianSuper, we truly care about our colleagues. We know work and life are intertwined. That’s why we support the diverse needs of everyone and have policies that enable us all to thrive and be truly flexible. We ensure diversity is celebrated for the opportunity it provides us all to learn and grow, and deliver better outcomes for members.
Your New Role:
Reporting to the Manager, Investment Data Enablement, this role will support the delivery of the Data Strategic capability across all data domain in the fund.
The Analyst will operate on solutions related data acquisition, data mastering and data production on various data/Investment management platforms, to ensure accurate and timely delivery of data to the investment department and the analytical insight team, as well as to enforcing data governance policies and guidelines.
The successful applicant will be expected to deliver excellent outcome for operating data systems and platforms, enable data management capabilities and deliver timely, accurate and complete data for various consumers.",$133K – $150K/yr (Glassdoor est.)
459,Senior Data Scientist,Xero,Sydney,missing,Missing,Information Technology,Company - Public,1001 to 5000 Employees,"Xero is a beautiful, easy-to-use platform that helps small businesses and their accounting and bookkeeping advisors grow and thrive.

At Xero, our purpose is to make life better for people in small business, their advisors, and communities around the world. This purpose sits at the centre of everything we do. We support our people to do the best work of their lives so that they can help small businesses succeed through better tools, information and connections. Because when they succeed they make a difference, and when millions of small businesses are making a difference, the world is a more beautiful place.

About the Team

The Data team is responsible for driving the adoption of data driven decision making across Xero - for both our internal users and our global audience of small business owners, bookkeepers and accountants.",$180K – $195K/yr (Glassdoor est.)
460,Senior Data Analyst,Dipole Group,North Sydney,missing,Missing,missing,missing,missing,"Senior Data Analyst
About Dipole Group
We are a wholly Australian owned and operated ICT and Telecom networks specialist delivery business. Dipole operates locally, regionally, and internationally. Our capabilities span across Telecommunications, Finance, Insurance, health, Public Services, Print / Digital Media, Broadcast and Supply Chain.
The Role
We are looking for a highly skilled Senior Data Analyst with strong experience to join our growing team and contribute to the development that empowers our organization to deliver exceptional customer experiences. Apply your expertise, technical acumen, and leadership skills to drive innovation and make a significant impact on our business growth.
Customer Remediation",$100K/yr (Employer est.)
461,Admin Assistant - Joondalup/ Alkimos,Kelsian Group,Joondalup,missing,Missing,Transportation and logistics,Company - Public,Unknown,"We are seeking an outgoing and enthusiastic person to join our Admin team. This position will be based at either our Joondalup or Alkimos Depot.

About the Role
You will also be expected to assist in all general administration and office duties. Responsibilities will include:
All reception duties
Reconciliation of revenue
Assisting with accounts
Assisting with payroll
Detailed data entry is involved so basic knowledge of Windows and the Microsoft Office Suite is required.",missing
462,Business Analyst-GBS APAC-Australia,TikTok,Sydney,missing,Missing,Information Technology,Company - Private,10000+ Employees,"Responsibilities
About TikTok
TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.
Join us.

About Us
The Global Business Solutions (GBS) team is responsible for the revenue growth of the TikTok business, and our teams include Sales, Marketing, Ops, Account Managers, Agency and partnerships, as well as Marketing Science.
At TikTok, our Global Business Solutions (GBS) team plays a key role in generating revenue by promoting our advertising solutions, onboarding new clients, driving ad campaigns, and more. As the TikTok community grows at an unprecedented speed around the world, our GBS team leads groundbreaking projects that are changing the landscape of the advertising industry in real time.


Qualifications
Minimum Qualifications
Preferred Qualifications
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.

In the spirit of reconciliation, TikTok acknowledges the Traditional Custodians of country throughout Australia and their connections to land, sea and community. We pay our respect to Elders past and present and extend that respect to all Aboriginal and Torres Strait Islander peoples today.",$84K – $110K/yr (Glassdoor est.)
463,Data Engineer (AWS),Delivery Centric Technologies,Sydney,missing,Missing,--,Company - Private,51 to 200 Employees,"We are currently looking for Data Engineer With AWS who are based out of Sydney.
Role Title: Data Engineer (AWS)
Location: Sydney
Employment Type: Full Time
Responsibilities and Duties
Responsible for designing, building, and optimizing data pipelines on the Databricks platform.
Collaborate with cross-functional teams to understand data requirements and deliver scalable solutions. Implement best practices for data governance, security, and performance tuning.
Continuously monitor and troubleshoot data pipelines to ensure reliability and efficiency.
Design, build, and maintain scalable and reliable data pipelines using Datarbricks and dbt.",$113K – $158K/yr (Glassdoor est.)
464,ICT Business Analyst - WA,Phillip Riley,Perth,missing,Missing,Human resources and staffing,Company - Private,51 to 200 Employees,"Phillip Riley are searching for an experienced ICT Business Analyst. WA
The ICT Business Analyst will be required to work in conjunction with business areas to capture and document requirements and existing business processes.
Responsibilities:
Undertaking analysis of business & technical functions, processes, and associated needs/capabilities, including the definition of user requirements, leading to the design and development of improved service offerings.
Conducting elicitation and design workshops and discussions with key stakeholders.
Liaising with business and technical areas to facilitate timely resolution of issues
Providing advice and preparing various documents such as briefs, minutes, presentations.
Providing support for project communications and stakeholder engagement activities.",$88K – $108K/yr (Employer est.)
465,Database Administrator - WA,Phillip Riley,Perth,missing,Missing,Human resources and staffing,Company - Private,51 to 200 Employees,"Database Administrator
Phillip Riley is searching for an experienced Database Administrator to join our team in WA
Tasks include:
You will be responsible for managing computer systems that store and organise data for the organisation as well as implementing data policies, procedures, standards.
Testing database systems and upgrades, such as debugging, tracking, reproduction, logging and resolving all identified problems, according to approved quality testing scripts, procedures and processes
Planning and development of an organization's enterprise data model.
Resolving data conflicts.
Managing data repositories.
Optimizing data warehouse and other storage.",$88K – $108K/yr (Employer est.)
466,Quantitative Trading – 2025 University Graduate,Citadel Securities,Sydney,missing,Missing,Finance,Company - Private,1001 to 5000 Employees,"Job Description
As we seek to become the most successful investment team in the world, we empower Traders to bring investment ideas to life. Our Traders identify opportunities in major financial markets around the world and take calculated risks. We succeed together in a team environment that facilitates close collaboration between Traders, Quantitative Researchers, and Technologists.
As a graduate, you’ll get to challenge the impossible in trading through a structured program that will allow you to collaborate and connect with senior team members. In addition, you’ll get the opportunity to network and socialize with peers at iconic venues.
Your Objectives:
Develop in-depth knowledge of a financial market",$100K – $175K/yr (Glassdoor est.)
467,Database Administrator,On The Line Australia,Sydney,missing,Missing,--,Non-profit Organisation,1 to 50 Employees,"Lifeline Australia are proud to be partnering with Beaumont People on the recruitment for this role. Please apply directly to Beaumont People and contact Rhonda Newman via email rhonda@beaumontpeople.com.au
Lifeline Australia is a registered charity and company limited by guarantee, established to support the development of national suicide prevention services and Lifeline centres throughout Australia. Lifeline Australia's (separately incorporated) 17 Member organisations own and operate 43 Lifeline centres across all states and territories in Australia.
The Role
As a Database Administrator reporting to the National Manager of Data and Supporter Services, you’ll play a crucial role in managing data within our Fundraising CRM, ensuring accurate import, organization, cleaning, reporting, and extraction for various fundraising programs in Salesforce. As the Database Administrator you will partner with the Fundraising teams as their data champion.",$75K – $100K/yr (Glassdoor est.)
468,Engineers & Business Analysts,Omni Executive,Canberra,missing,Missing,Aerospace and defence,Company - Private,201 to 500 Employees,"Vacancy No
VN226

Employment Type
Full Time

Security Clearance Required
Negative Vetting 1

Location of Role
Canberra, ACT",$97K – $130K/yr (Glassdoor est.)
469,Software Engineer - Technical Business Analyst (Python),Mars Recruitment,Sydney,missing,Missing,Human resources and staffing,Company - Private,51 to 200 Employees,"Job Title: Hybrid Software Engineer - Technical Business Analyst
MARS Recruitment are recruiting on behalf of a rapidly growing ETF provider. Who are seeking a hybrid Software Engineer with a background as a Technical Business Analyst to join their team on a 6-month contract. This role focuses on developing, maintaining and enhancing software applications that support the investment function where you will also restructure and stabilize legacy code, transitioning it from a complex system to industry best practices. It's an opportunity to deliver fast results and significantly impact their technological capabilities by conducting thorough business analyses to guide future-state development.
Job Purpose:
Restructure and stabilize legacy code developed, transitioning it to a more modular and scalable architecture.
Collaborate with the PM team to review and document current code structures.",$98K – $127K/yr (Glassdoor est.)
470,Senior Data & Insight Analyst - Customer Insights,Transurban,Melbourne,missing,Missing,Transportation and logistics,Company - Public,1001 to 5000 Employees,"Working at Transurban is different; it’s a place where you can see the benefits of your work play out in real life, every day. We create city-sized solutions—building and operating safer, smarter, and more sustainable roads—to solve pressing transport challenges that are slowing cities down.

About the role

We’re seeking a Senior Data and Insights Analyst to join the Customer Insights team to perform in-depth analysis of Tolling & Customer data, attaining insights and evaluate performance designed to increase revenue, minimise cost and leakage and deliver values to asset stakeholders.

You’ll join an innovative team who have a supportive team culture and enjoy socializing over good food and occasional drinks!













Permanent
31-Aug-2024 0:00
Melbourne CBD & Inner Suburbs Melbourne VIC",$144K – $166K/yr (Glassdoor est.)
471,Contract & Data Administrator,Ventia Pty Limited,Cremorne,missing,Missing,"Construction, repair and maintenance",Company - Public,5001 to 10000 Employees,"Contract & Data Administrator
Date: 2 Aug 2024
Location: Melbourne, NSW, AU, 3121
Company: Ventia
Join one of Australia and New Zealand’s largest essential service providers
Genuine opportunity to drive the success of a newly awarded contract as well as your own career growth and progression.
Access to Ventia’s academy to build your capability, connections and career.


With over 35 years’ experience working with Defence and with the recently awarded 6-year Firefighting Services contract, 2024 is an exciting time to join Ventia. In support of their Defence Portfolio, Ventia are seeking a Contract and Data Administrator to join their global and diverse organisation.",$77K – $87K/yr (Glassdoor est.)
472,Data Science Consultant,SymphonyAI,Sydney,missing,Missing,Information Technology,Company - Private,1001 to 5000 Employees,"Introduction:
SymphonyAI Sensa-NetReveal is a global leader in financial crime solutions. We are looking for Data Science Consultants to join our delivery teams in APAC. As an organisation, we deploy enterprise AML software enhanced with our leading edge AI capabilities. Your role as a data science consultant will be to facilitate the delivery of our most advanced technologies to the market and advance our technology by providing feedback to our product and engineering teams from front-line R&D projects.

Key to your success will be:
The ability to understand business objectives and gain the trust of customer stakeholders.
A deep understanding of AML business operations.

Job Description:",$145K/yr (Employer est.)
473,Data Engineer,The Salvation Army,Blackburn,missing,Missing,Non-profit and NGO,Non-profit Organisation,5001 to 10000 Employees,"Number of Positions Available:
1
Start your career with The Salvation Army today!
We are looking for compassionate people who share our mission and values, if you have the passion and drive to commit yourself to a challenging and rewarding role; we invite you to review our current vacancies.
ABOUT US
The Salvation Army is a Christian movement and one of Australia's largest and most-loved charities. We believe in doing good that transforms lives and futures for the better. It is this belief which drives us to find new ways and places where we can make a difference. From times of personal crisis to moments of national grief, we are always here — providing support, safety, community, and opportunity.
About the Role",missing
474,Senior Data Scientist,Commonwealth Bank,Sydney,missing,Missing,Finance,Company - Public,10000+ Employees,"Senior Data Scientist
You are determined to stay ahead of the latest technologies in Data Science!
We're one of the largest and most advanced Data Science practices in the country
Together we can build state-of-the-art Data Science models that power seamless experiences for millions of customers.
Do work that matters
As a Senior Data Scientist within the Chief Operations Office (COO) Data Science team, you will contribute to the development and management of AI models supporting the Chief Operations Office of the bank. This role involves designing and developing cutting edge AI solutions to uplift operation efficiency and customer experience.

Advertising End Date: 09/09/2024",$105K – $150K/yr (Glassdoor est.)
475,Senior Data Scientist,Bankwest,Sydney,missing,Missing,Finance,Subsidiary or Business Segment,1001 to 5000 Employees,"Senior Data Scientist
You are determined to stay ahead of the latest technologies in Data Science!
We're one of the largest and most advanced Data Science practices in the country
Together we can build state-of-the-art Data Science models that power seamless experiences for millions of customers.
Do work that matters
As a Senior Data Scientist within the Chief Operations Office (COO) Data Science team, you will contribute to the development and management of AI models supporting the Chief Operations Office of the bank. This role involves designing and developing cutting edge AI solutions to uplift operation efficiency and customer experience.

Advertising End Date: 09/09/2024",$74K – $89K/yr (Glassdoor est.)
476,Data Centre Operations Specialist - Flexible,WSP Australia,Sydney,missing,Missing,"Construction, repair and maintenance",Company - Public,10000+ Employees,"Work options: Flexible

This role can be based anywhere in Australia

The Opportunity
WSP is looking for a skilled and experienced Operations Specialist to ensure the smooth functioning of WSP's internal Data Centre services and Infrastructure within the APAC Hub. This role, integral to our IT Operations team, will report to the IT Infrastructure Operations Manager based in the APAC Hub. The team is dedicated to supporting IT infrastructure operations, encompassing network, compute, cloud, and workplace systems and services. Your primary responsibility will be to oversee and maintain all aspects of the Data Centre, office comms and server rooms, with secondary duties involving the support and maintenance of compute and storage systems.",$77K – $144K/yr (Glassdoor est.)
477,Data Engineer,Pyramid Global Technologies,New South Wales,missing,Missing,--,Company - Private,201 to 500 Employees,"About the job Data Engineer
Technical expertise with data models, data mining, and segmentation techniques. Previous experience as a data engineer or in a similar role.
Experience with deploying machine learning models to production environment. Experience with object-oriented/object function scripting using Python
Experience with relational SQL and NoSQL databases
Ability to interact and communicate with the data scientists to understand their data needs.
Experience with MLOps Architectures and Tools
PySpark, Scala, Hadoop, Kafka, SAS (Ideal to have)
Degree in Computer Science, IT, or similar field",missing
478,ICT Business Analyst,Optivia,Melbourne,missing,Missing,missing,missing,missing,"ICT Business Analyst
About the company
At Optivia we’re passionate about one thing — helping our clients unlock the potential of their data, so they can make better decisions and streamline business operations.
At our core, we are ‘data people’, delivering data solutions and partnering with innovative technology vendors and digital disruptors in the industry. We are a growing consultancy firm, capitalising on long-established clients that include some of the best-known brands in Australia. We are launching into an exciting growth phase.
We are seeking well-rounded and experienced consultants who want more than just a 'deliver to spec' life for our Melbourne offices.
Permanent and contract positions available",$90K – $120K/yr (Employer est.)
479,Business Intelligence Analyst,Kalgin Global Logistics,Matraville,missing,Missing,missing,missing,missing,"Kalgin Global Logistics is currently seeking a Business Intelligence Analyst for a full-time contract with a possible extension to permanent role.
Job Position: Business Intelligence Analyst
Salary: Minimum $85,000.00 plus Super
Hours: 38 hours Full time
Mode: Full time
Location: Matraville, Sydney
Experience required: Minimum 2 years in relevant role
Key Responsibilities:
Develop and maintain Power BI dashboards to support business objectives.",$85K/yr (Employer est.)
480,Principal Machine Learning Systems Engineer,Atlassian,Sydney,missing,Missing,Information Technology,Company - Public,5001 to 10000 Employees,"Overview:
Working at Atlassian
As a Senior Software Engineer in the Central AI team, you will build and maintain the core infrastructure to allow machine learning engineers and data scientists to develop, train, evaluate, deploy, and operate Machine Learning models and pipelines. You will use your software development expertise to solve difficult problems, tackling complex infrastructure and architecture challenges.
You will have the opportunity to lead other engineers to drive involved projects from technical design to launch. You will also collaborate with other teams and internal customers to set expectations, gather input and communicate results.
Responsibilities:
Your future team
Qualifications:",$200K – $220K/yr (Glassdoor est.)
481,Data Management Principal,Hays,Perth,missing,Missing,Human resources and staffing,Company - Private,5001 to 10000 Employees,"Data Management Principal opportunity with a well-known public sector client based in Perth

Your new company

Our client is a public sector organisation located in Perth. They are seeking a Data Management Principal to join their team on a 6-month contract basis.

Your new role

As a Data Management Principal, you will be responsible for providing complex specialist advice and expertise to key internal and external stakeholders in an area of technical expertise and contributing to the development of specialist, technical and/or technical expertise within the team. You will also be responsible for developing standards, procedures and best practice guidelines to support the management of spatial data. You will also be responsible for consulting, understanding and influencing how spatial and related non-spatial data is managed and driving standardisation of data governance practices.",$60.00 – $65.00/hr (Employer est.)
482,Strategy and Business Analyst,HAYS,Sydney,missing,Missing,Human resources and staffing,Company - Private,5001 to 10000 Employees,"Strategy Business Analyst. Day rate contract. Short term. CBD office. RFP processes.
Your new company
Join a leading consumer goods organisation in the CBD on an initial 3 month contract with view for extension.
Your new role

Reviewing RFP proposals from vendors
IT expertise in understand what Cyber security, infrastructure, Application management services and service management is would be highly rated
Experience collaborating and working with stakeholders to capture requirements and decisions
Challenging stakeholders where required if they see it doesn’t align back to future strategy




Join a leading organisation, hybrid working, CBD office, immediate start.


If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.
If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion on your career.
#2883994",missing
483,ICT Business Analyst,AI Talent,Sydney,missing,Missing,missing,missing,missing,"Job Description:
AI Talent is on the lookout for a Business Analyst to join our team. As a Business Analyst, you will work with users to formulate system requirements, develop system plans and documentation, review and evaluate existing systems, and design and modify systems to meet users’ business needs.
Responsibilities:
Work closely with the users and business units to identify business/operational pain points, elicit and analyse requirements, investigate and analyse business/operating procedures and work with the team to provide solutions
Formulate and document the business requirements based on the analysis of current business processes and procedures",$140K – $180K/yr (Employer est.)
484,Data Engineer,Louder,Australia,missing,Missing,Media and communication,Company - Private,1 to 50 Employees,"Introduction
Louder is a digital marketing consultancy and platform provider for many well-known Australian brands and corporations. We specialise in a variety of marketing technologies and management consulting services to let clients revolutionise their approach to digital marketing.
Louder requires an experienced and proven Data Engineer to support Louder and its clients in building out innovative solutions for data analysis and insight.
The right candidate will be an experienced engineer who has a proven track record in building data pipelines using tools that extract data from third party APIs, onboard the data to Google Cloud Platform and clean and prepare the data for analysis or insight.
They will also be proficient in python, git and test driven development best practices and will have experience managing production pipelines with Apache Airflow.",missing
485,Admin Assistant,Calendar Club (Aus) Pty Ltd,Thomastown,missing,Missing,Retail and wholesale,Company - Private,1 to 50 Employees,"Calendar Club is Australia’s largest and most successful pop-up retailer ever. Since 1995 we have opened over 4,000 pop-up stores and we will open another 110+ this year.
Calendar Club is currently seeking one person who is agile and able to adapt to changing circumstances to join their team on a fixed term contract.
Main duties include:
Assist with daily reconciliation of bank statements
Data Entry Receiving
Freight booking and administration of despatch
Assist with AR data entry
Communicate with licensees and replying to their queries",$60K – $65K/yr (Employer est.)
486,Receptionist & Administrator,HAYS,Brisbane,missing,Missing,Human resources and staffing,Company - Private,5001 to 10000 Employees,"Exciting job opportunity in a convenient Eight Mile Plains location with on-site parking
Your new company
At Hays, we are working with a manufacturing company based in Eight Mile Plains. They are known for their innovative work, high quality service and offer a fantastic office environment and workplace culture that they credit a lot of their success to. Due to movement in the team, there is the opportunity for an experienced receptionist and administrator to join the team on a temporary ongoing basis.
Your new role

Management of the reception area - telephone, face to face and email communications, as well as handling a busy entry gate


You'll be a part of a fantastic, innovative organisation that is growing from strength to strength. You will be working in an office that offers a great workplace culture and a team environment. The hours are between 7am to 5pm Monday to Friday, and are relatively flexible depending on what works for you. You will be offered a competitive hourly rate + superannuation, and it is a great opportunity to grow your skillset in a fun and welcoming organisation.

If you are interested in this role, click ‘apply now’ to forward an up-to-date copy of your CV, or call Peta Garland on 07 3349 4355 for more information. If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion on your career.#2884879",missing
487,SENIOR DATA INTEGRATION ANALYST,SA Government -SA HEALTH,Australia,missing,Missing,Healthcare,Hospital,5001 to 10000 Employees,"SA Health
Job reference: 876609
Location: 5112 - ELIZABETH VALE
Job status: Short Term Contract
Eligibility: Open to Everyone

Northern Adelaide Local Health Network - Lyell McEwin Hospital - Elizabeth Vale
Salary: $108,109 - $116,864 p.a. - ASO7 - Temporary Full-Time, up to 14 February 2025
About Us:
The Northern Adelaide Local Health Network (NALHN) provides care for more than 400,000 people living in the northern metropolitan area of Adelaide and boasts newly redeveloped wards and Emergency and Outpatient Departments, with plans for the addition of more brand-new facilities in the near future. NALHN provides a full range of high-quality medical, surgical (both elective and emergency), obstetric, neonatal, paediatric, mental health, oncology, geriatric medicine, palliative care and rehabilitation. Increasingly these are provided across a range of hospital, community and home-based settings.",$108K – $117K/yr (Employer est.)
488,Receptionist / Administrator,Sheridans Chartered Accountants,Perth,missing,Missing,missing,missing,missing,"We are a boutique insolvency practice, established in 1995, based in the Perth CBD. We specialise in insolvency and litigation support with exposure to both corporate and personal insolvency administrations.
We are seeking a reliable and enthusiastic team member. The responsibilities of this position include:
Managing reception including answering phones, and meeting and greeting visitors.
Opening and distributing physical and electronic mail.
Typing and formatting correspondence including letters, reports and other documentation.
Ordering and maintaining office supplies.
Maintaining staff amenities and keeping the office neat and tidy.
Working with other administration and accounting staff to provide proactive and effective general administrative assistance across a range of tasks.",$55K – $60K/yr (Employer est.)
489,Contracts Administrator,Skilled Jobs Australia,Australia,missing,Missing,Human resources and staffing,Company - Private,1 to 50 Employees,"Located in Cavan in northern metropolitan Adelaide our construction company client is looking for a contracts administrator. This is a multifaceted role working with Project Managers, Architects, Engineering Professionals.
It will involve data analysis and project reporting, overseeing contractors and reporting on work order variations.

Your duties would include

Understanding project specifications and reading construction drawings
Developing, reviewing, evaluating and negotiating project variations
Responding to inquiries and problem solving regarding programs, projects, and services
Managing paperwork associated with programs, projects and services",$80K/yr (Employer est.)
